Skip    SntNumPen   UnionScore  Precision Recall    F1        Match   Alignments  Gold      
-0.3    0.01        0.4         0.8952    0.8162    0.8539    6791    7586        8320      
-0.3    0.01        0.45        0.8952    0.8162    0.8539    6791    7586        8320      
-0.25   0.01        0.4         0.8952    0.8162    0.8539    6791    7586        8320      
-0.25   0.01        0.45        0.8952    0.8162    0.8539    6791    7586        8320      
-0.2    0.01        0.5         0.8952    0.8162    0.8539    6791    7586        8320      
-0.15   0.05        0.35        0.8923    0.8186    0.8539    6811    7633        8320      
-0.5    0.01        0.25        0.8953    0.8161    0.8539    6790    7584        8320      
-0.45   0.01        0.25        0.8953    0.8161    0.8539    6790    7584        8320      
-0.4    0.01        0.25        0.8953    0.8161    0.8539    6790    7584        8320      
-0.35   0.01        0.25        0.8953    0.8161    0.8539    6790    7584        8320      
-0.5    0.0         0.1         0.8957    0.8157    0.8539    6787    7577        8320      
-0.5    0.0         0.15        0.8957    0.8157    0.8539    6787    7577        8320      
-0.45   0.0         0.1         0.8957    0.8157    0.8539    6787    7577        8320      
-0.45   0.0         0.15        0.8957    0.8157    0.8539    6787    7577        8320      
-0.4    0.0         0.1         0.8957    0.8157    0.8539    6787    7577        8320      
-0.4    0.0         0.15        0.8957    0.8157    0.8539    6787    7577        8320      
-0.35   0.0         0.1         0.8957    0.8157    0.8539    6787    7577        8320      
-0.35   0.0         0.15        0.8957    0.8157    0.8539    6787    7577        8320      
-0.15   0.06        0.45        0.8916    0.8192    0.8539    6816    7645        8320      
-0.1    0.03        0.0         0.8928    0.8181    0.8539    6807    7624        8320      
-0.1    0.03        0.25        0.8928    0.8181    0.8539    6807    7624        8320      
-0.1    0.03        0.3         0.8928    0.8181    0.8539    6807    7624        8320      
-0.5    0.03        0.0         0.8941    0.8171    0.8539    6798    7603        8320      
-0.45   0.03        0.0         0.8941    0.8171    0.8539    6798    7603        8320      
-0.4    0.03        0.0         0.8941    0.8171    0.8539    6798    7603        8320      
-0.35   0.03        0.0         0.8941    0.8171    0.8539    6798    7603        8320      
-0.3    0.03        0.0         0.8941    0.8171    0.8539    6798    7603        8320      
-0.15   0.01        0.5         0.8950    0.8163    0.8539    6792    7589        8320      
-0.5    0.02        0.35        0.8947    0.8166    0.8538    6794    7594        8320      
-0.45   0.02        0.35        0.8947    0.8166    0.8538    6794    7594        8320      
-0.4    0.02        0.35        0.8947    0.8166    0.8538    6794    7594        8320      
-0.35   0.02        0.35        0.8947    0.8166    0.8538    6794    7594        8320      
-0.15   0.0         0.35        0.8952    0.8161    0.8538    6790    7585        8320      
-0.15   0.0         0.4         0.8952    0.8161    0.8538    6790    7585        8320      
-0.25   0.06        0.0         0.8919    0.8189    0.8538    6813    7639        8320      
-0.2    0.06        0.05        0.8919    0.8189    0.8538    6813    7639        8320      
-0.15   0.04        0.2         0.8927    0.8181    0.8538    6807    7625        8320      
-0.15   0.04        0.25        0.8927    0.8181    0.8538    6807    7625        8320      
-0.5    0.03        0.25        0.8940    0.8171    0.8538    6798    7604        8320      
-0.5    0.03        0.3         0.8940    0.8171    0.8538    6798    7604        8320      
-0.45   0.03        0.25        0.8940    0.8171    0.8538    6798    7604        8320      
-0.45   0.03        0.3         0.8940    0.8171    0.8538    6798    7604        8320      
-0.4    0.03        0.25        0.8940    0.8171    0.8538    6798    7604        8320      
-0.4    0.03        0.3         0.8940    0.8171    0.8538    6798    7604        8320      
-0.35   0.03        0.25        0.8940    0.8171    0.8538    6798    7604        8320      
-0.35   0.03        0.3         0.8940    0.8171    0.8538    6798    7604        8320      
-0.3    0.03        0.25        0.8940    0.8171    0.8538    6798    7604        8320      
-0.3    0.03        0.3         0.8940    0.8171    0.8538    6798    7604        8320      
-0.1    0.01        0.5         0.8944    0.8167    0.8538    6795    7597        8320      
-0.15   0.0         0.2         0.8953    0.8160    0.8538    6789    7583        8320      
-0.15   0.0         0.25        0.8953    0.8160    0.8538    6789    7583        8320      
-0.15   0.0         0.3         0.8953    0.8160    0.8538    6789    7583        8320      
-0.5    0.03        0.05        0.8941    0.8169    0.8538    6797    7602        8320      
-0.5    0.03        0.1         0.8941    0.8169    0.8538    6797    7602        8320      
-0.5    0.03        0.15        0.8941    0.8169    0.8538    6797    7602        8320      
-0.45   0.03        0.05        0.8941    0.8169    0.8538    6797    7602        8320      
-0.45   0.03        0.1         0.8941    0.8169    0.8538    6797    7602        8320      
-0.45   0.03        0.15        0.8941    0.8169    0.8538    6797    7602        8320      
-0.4    0.03        0.05        0.8941    0.8169    0.8538    6797    7602        8320      
-0.4    0.03        0.1         0.8941    0.8169    0.8538    6797    7602        8320      
-0.4    0.03        0.15        0.8941    0.8169    0.8538    6797    7602        8320      
-0.35   0.03        0.05        0.8941    0.8169    0.8538    6797    7602        8320      
-0.35   0.03        0.1         0.8941    0.8169    0.8538    6797    7602        8320      
-0.35   0.03        0.15        0.8941    0.8169    0.8538    6797    7602        8320      
-0.3    0.03        0.05        0.8941    0.8169    0.8538    6797    7602        8320      
-0.3    0.03        0.1         0.8941    0.8169    0.8538    6797    7602        8320      
-0.3    0.03        0.15        0.8941    0.8169    0.8538    6797    7602        8320      
-0.3    0.02        0.4         0.8945    0.8166    0.8538    6794    7595        8320      
-0.3    0.02        0.45        0.8945    0.8166    0.8538    6794    7595        8320      
-0.3    0.02        0.5         0.8945    0.8166    0.8538    6794    7595        8320      
-0.25   0.02        0.4         0.8945    0.8166    0.8538    6794    7595        8320      
-0.25   0.02        0.45        0.8945    0.8166    0.8538    6794    7595        8320      
-0.25   0.02        0.5         0.8945    0.8166    0.8538    6794    7595        8320      
-0.2    0.02        0.55        0.8945    0.8166    0.8538    6794    7595        8320      
-0.25   0.0         0.35        0.8954    0.8159    0.8538    6788    7581        8320      
-0.25   0.0         0.4         0.8954    0.8159    0.8538    6788    7581        8320      
-0.2    0.0         0.35        0.8954    0.8159    0.8538    6788    7581        8320      
-0.2    0.0         0.4         0.8954    0.8159    0.8538    6788    7581        8320      
